Date,STOCKS,STOCKS_TR,BONDS,GOLD
2011-03-11,1304.280000,5043.216002,20.886797,1411.500000
2011-03-14,1296.390000,5013.067452,20.956452,1422.250000
2011-03-15,1281.870000,4957.276728,21.009542,1400.500000
2011-03-16,1256.880000,4860.988158,21.197202,1402.000000
2011-03-17,1273.720000,4926.463383,21.149038,1403.750000
2011-03-18,1279.210000,4948.048601,21.101007,1420.000000
2011-03-21,1298.380000,5022.551792,21.002469,1432.000000
2011-03-22,1293.770000,5005.076805,21.005253,1426.000000
2011-03-23,1297.540000,5020.018154,20.974428,1439.500000
2011-03-24,1309.660000,5067.266698,20.876548,1447.000000
2011-03-25,1313.800000,5083.646129,20.812576,1436.000000
2011-03-28,1310.190000,5070.039849,20.798783,1417.000000
2011-03-29,1319.440000,5106.195919,20.751730,1417.500000
2011-03-30,1328.260000,5140.693011,20.804417,1425.500000
2011-03-31,1325.830000,5131.654711,20.807281,1439.000000
2011-04-01,1332.410000,5157.485719,20.826792,1418.000000
2011-04-04,1332.870000,5159.631082,20.846313,1435.500000
2011-04-05,1332.630000,5159.066975,20.765782,1433.500000
2011-04-06,1335.540000,5170.697490,20.668990,1461.500000
2011-04-07,1333.510000,5163.203843,20.638840,1459.500000
2011-04-08,1328.170000,5142.893153,20.625261,1469.500000
2011-04-11,1324.460000,5128.891186,20.628199,1468.000000
2011-04-12,1314.160000,5089.367835,20.746656,1450.500000
2011-04-13,1314.410000,5090.695993,20.799346,1457.500000
2011-04-14,1314.520000,5091.482095,20.768947,1465.750000
2011-04-15,1319.680000,5111.828263,20.904761,1476.750000
2011-04-18,1305.140000,5055.868614,20.957778,1493.000000
2011-04-19,1312.620000,5085.202347,20.977372,1490.500000
2011-04-20,1330.360000,5154.288312,20.913066,1501.000000
2011-04-21,1337.380000,5181.850863,20.932643,1504.000000
2011-04-26,1347.240000,5220.421222,21.072489,1497.500000
2011-04-27,1355.660000,5253.417135,20.990992,1511.000000
2011-04-28,1360.480000,5272.467052,21.077779,1535.500000
2011-05-03,1356.620000,5257.883607,21.187468,1540.250000
2011-05-04,1347.320000,5222.214120,21.241076,1541.000000
2011-05-05,1335.100000,5175.221579,21.362765,1511.000000
2011-05-06,1340.200000,5195.359455,21.348371,1486.500000
2011-05-09,1346.290000,5219.337959,21.385231,1502.000000
2011-05-10,1357.160000,5261.851096,21.285272,1513.500000
2011-05-11,1342.080000,5203.759381,21.356113,1508.000000
2011-05-12,1348.650000,5229.604674,21.307561,1489.500000
2011-05-13,1337.770000,5187.788468,21.378468,1505.750000
2011-05-16,1329.470000,5155.971329,21.432474,1500.750000
2011-05-17,1328.980000,5154.438478,21.486591,1478.500000
2011-05-18,1340.680000,5200.184202,21.386116,1496.500000
2011-05-19,1343.600000,5211.880825,21.405924,1493.000000
2011-05-20,1333.270000,5172.181780,21.442866,1490.750000
2011-05-23,1317.370000,5110.869213,21.479855,1510.500000
2011-05-24,1316.280000,5107.004709,21.499706,1527.000000
2011-05-25,1320.470000,5123.625379,21.485169,1526.250000
2011-05-26,1325.690000,5144.244946,21.590966,1518.500000
2011-05-27,1331.100000,5165.604702,21.593596,1533.000000
2011-05-31,1345.200000,5220.690785,21.630777,1536.500000
2011-06-01,1314.550000,5102.130544,21.789136,1533.750000
2011-06-02,1312.940000,5096.264511,21.652245,1539.500000
2011-06-03,1300.160000,5047.040466,21.741466,1540.000000
2011-06-06,1286.170000,4993.111917,21.709259,1549.000000
2011-06-07,1284.940000,4988.711507,21.711853,1545.000000
2011-06-08,1279.560000,4968.198252,21.766554,1537.750000
2011-06-09,1289.000000,5005.224085,21.716889,1537.750000
2011-06-10,1270.980000,4935.627456,21.754230,1529.250000
2011-06-13,1271.830000,4939.298609,21.739407,1526.250000
2011-06-14,1287.870000,5001.962404,21.550689,1516.000000
2011-06-15,1265.420000,4915.144082,21.777475,1529.750000
2011-06-16,1267.640000,4924.135796,21.867161,1523.250000
2011-06-17,1271.500000,4939.499395,21.852209,1537.500000
2011-06-20,1278.360000,4966.519613,21.802313,1544.000000
2011-06-21,1295.520000,5033.560080,21.769999,1544.750000
2011-06-22,1287.140000,5001.378449,21.737750,1552.500000
2011-06-23,1283.500000,4987.609935,21.879468,1523.000000
2011-06-24,1268.450000,4929.500696,21.969530,1514.750000
2011-06-27,1280.100000,4975.145256,21.849012,1498.000000
2011-06-28,1296.670000,5039.918328,21.676777,1499.000000
2011-06-29,1307.410000,5082.040889,21.523328,1504.250000
2011-06-30,1320.640000,5133.848611,21.457135,1505.500000
2011-07-01,1339.670000,5208.204216,21.391180,1483.000000
2011-07-05,1337.880000,5201.629244,21.496591,1510.000000
2011-07-06,1339.220000,5207.222601,21.568076,1527.250000
2011-07-07,1353.220000,5262.042004,21.484474,1527.500000
2011-07-08,1343.800000,5225.799952,21.727803,1541.500000
2011-07-11,1319.490000,5131.647940,21.886855,1555.500000
2011-07-12,1313.640000,5109.274945,21.924428,1550.500000
2011-07-13,1317.720000,5125.520384,21.926968,1579.000000
2011-07-14,1308.870000,5091.474515,21.824259,1590.500000
2011-07-15,1316.140000,5120.130014,21.896678,1587.000000
2011-07-18,1305.440000,5078.881682,21.899232,1599.000000
2011-07-19,1326.730000,5162.085962,21.954346,1601.000000
2011-07-20,1325.840000,5159.003690,21.869063,1586.000000
2011-07-21,1343.800000,5229.268563,21.749165,1601.000000
2011-07-22,1345.020000,5234.401599,21.821378,1602.000000
2011-07-25,1337.430000,5205.249569,21.754138,1613.500000
2011-07-26,1331.940000,5184.266357,21.826367,1612.750000
2011-07-27,1304.890000,5079.362734,21.794035,1625.000000
2011-07-28,1300.670000,5063.310602,21.848944,1613.500000
2011-07-29,1292.280000,5031.022895,22.131194,1628.500000
2011-08-01,1286.940000,5010.652940,22.222195,1623.000000
2011-08-02,1254.050000,4883.014647,22.420193,1637.750000
2011-08-03,1260.340000,4907.913679,22.458432,1669.250000
2011-08-04,1200.070000,4673.624272,22.766220,1679.500000
2011-08-05,1199.380000,4671.326696,22.568108,1658.750000
2011-08-08,1119.460000,4360.444925,22.895400,1693.000000
2011-08-09,1172.530000,4567.523096,23.263907,1736.000000
2011-08-10,1120.760000,4366.236799,23.321771,1772.000000
2011-08-11,1172.640000,4568.713954,23.006603,1760.000000
2011-08-12,1178.810000,4593.133701,23.192792,1736.000000
2011-08-15,1204.490000,4693.576546,23.102083,1739.000000
2011-08-16,1192.760000,4648.259126,23.215072,1782.500000
2011-08-17,1193.890000,4653.050293,23.328559,1790.000000
2011-08-18,1140.650000,4445.941343,23.498533,1824.000000
2011-08-19,1123.530000,4379.582893,23.519272,1848.000000
2011-08-22,1123.820000,4381.078419,23.464757,1877.500000
2011-08-23,1162.350000,4531.648249,23.372854,1876.000000
2011-08-24,1177.600000,4591.481116,23.113072,1770.000000
2011-08-25,1159.270000,4520.394908,23.226115,1729.000000
2011-08-26,1176.800000,4589.127273,23.302494,1788.000000
2011-08-30,1212.920000,4730.365777,23.305419,1825.000000
2011-08-31,1218.890000,4754.042999,23.232867,1813.500000
2011-09-01,1204.420000,4698.010247,23.383613,1821.000000
2011-09-02,1173.970000,4579.635617,23.628798,1875.250000
2011-09-06,1165.240000,4545.969864,23.706304,1895.000000
2011-09-07,1198.620000,4676.582757,23.575411,1810.000000
2011-09-08,1185.900000,4627.351977,23.671631,1855.000000
2011-09-09,1154.230000,4504.170314,23.806071,1851.000000
2011-09-12,1162.270000,4535.928330,23.788849,1834.000000
2011-09-13,1172.870000,4577.682476,23.676494,1820.000000
2011-09-14,1188.680000,4639.778165,23.621549,1818.500000
2011-09-15,1209.110000,4719.917582,23.510069,1782.000000
2011-09-16,1216.010000,4747.254386,23.530827,1794.000000
2011-09-19,1204.090000,4701.123269,23.739840,1794.000000
2011-09-20,1202.090000,4693.714837,23.779680,1799.000000
2011-09-21,1166.760000,4556.163842,23.914686,1793.000000
2011-09-22,1129.560000,4411.286745,24.222578,1722.000000
2011-09-23,1136.430000,4438.491743,23.991695,1689.000000
2011-09-26,1162.950000,4542.447243,23.859093,1598.000000
2011-09-27,1175.380000,4591.385097,23.689116,1659.000000
2011-09-28,1151.060000,4496.774737,23.634142,1643.000000
2011-09-29,1160.400000,4533.645501,23.711675,1613.000000
2011-09-30,1131.420000,4420.807476,23.846333,1620.000000
2011-10-03,1099.230000,4295.403163,24.077075,1655.500000
2011-10-04,1123.950000,4392.361615,24.059533,1638.000000
2011-10-05,1144.030000,4471.203198,23.849537,1617.000000
2011-10-06,1164.970000,4553.419033,23.679637,1635.000000
2011-10-07,1155.460000,4516.631225,23.511033,1652.000000
2011-10-11,1195.540000,4673.681821,23.362521,1663.000000
2011-10-12,1207.250000,4719.852544,23.252402,1682.000000
2011-10-13,1203.660000,4706.214239,23.347479,1656.000000
2011-10-14,1224.580000,4788.405740,23.218762,1678.000000
2011-10-17,1200.860000,4696.057659,23.369444,1682.000000
2011-10-18,1225.380000,4792.340172,23.352770,1631.000000
2011-10-19,1209.880000,4732.124425,23.373482,1652.500000
2011-10-20,1215.390000,4754.073483,23.338107,1620.000000
2011-10-21,1238.250000,4843.891795,23.284133,1642.500000
2011-10-24,1254.190000,4906.654803,23.248938,1652.000000
2011-10-25,1229.050000,4808.714681,23.455605,1656.000000
2011-10-26,1242.000000,4859.786752,23.288716,1715.000000
2011-10-27,1284.590000,5026.844858,22.936789,1718.000000
2011-10-28,1285.090000,5029.224406,23.085787,1741.000000
2011-10-31,1253.300000,4905.236783,23.401897,1722.000000
2011-11-01,1218.280000,4768.586389,23.703457,1699.000000
2011-11-02,1237.900000,4845.784280,23.667422,1743.000000
2011-11-03,1261.150000,4937.204738,23.555725,1758.000000
2011-11-04,1253.230000,4906.614742,23.614212,1749.000000
2011-11-07,1261.120000,4937.918462,23.653925,1782.000000
2011-11-08,1275.920000,4996.283522,23.542301,1795.000000
2011-11-09,1229.100000,4813.364981,23.732601,1784.000000
2011-11-10,1239.700000,4855.281527,23.658541,1756.000000
2011-11-14,1251.780000,4903.001481,23.660456,1776.000000
2011-11-15,1257.810000,4927.032612,23.624515,1785.000000
2011-11-16,1236.910000,4845.578848,23.720944,1756.000000
2011-11-17,1216.130000,4764.581319,23.817720,1742.500000
2011-11-18,1215.650000,4763.101798,23.724301,1719.000000
2011-11-21,1192.980000,4674.678196,23.802111,1702.000000
2011-11-22,1188.040000,4655.714330,23.861097,1699.000000
2011-11-23,1161.790000,4553.237189,23.958378,1681.000000
2011-11-25,1158.670000,4541.392664,23.806842,1688.500000
2011-11-28,1192.550000,4674.567151,23.808703,1714.000000
2011-11-29,1195.190000,4685.308902,23.753423,1717.000000
2011-11-30,1246.960000,4888.648772,23.603286,1746.000000
2011-12-01,1244.580000,4879.730477,23.548587,1752.000000
2011-12-02,1244.280000,4878.965874,23.663592,1747.000000
2011-12-05,1257.080000,4929.567723,23.684448,1744.000000
2011-12-06,1258.470000,4935.434365,23.610575,1708.000000
2011-12-07,1261.010000,4945.812002,23.725854,1735.500000
2011-12-08,1234.350000,4841.665923,23.784698,1715.000000
2011-12-09,1255.190000,4923.818030,23.634354,1709.000000
2011-12-12,1236.470000,4850.799181,23.711926,1659.500000
2011-12-13,1225.730000,4809.074247,23.846622,1672.500000
2011-12-14,1211.820000,4754.904912,23.924786,1603.000000
2011-12-15,1215.750000,4770.726438,23.926609,1574.000000
2011-12-16,1219.660000,4786.472112,24.043280,1594.000000
2011-12-19,1205.350000,4730.717263,24.121993,1598.000000
2011-12-20,1241.300000,4872.211680,23.892164,1613.500000
2011-12-21,1243.720000,4882.121391,23.817548,1608.000000
2011-12-22,1254.000000,4922.886526,23.838474,1606.500000
2011-12-28,1249.640000,4906.185543,23.919685,1571.000000
2011-12-29,1263.020000,4959.130346,23.959789,1531.000000
2012-01-03,1277.060000,5014.661650,23.848141,1598.000000
2012-01-04,1277.300000,5016.013147,23.792770,1613.000000
2012-01-05,1281.060000,5031.188025,23.756589,1599.000000
2012-01-06,1277.810000,5018.834525,23.834515,1616.500000
2012-01-09,1280.700000,5030.594957,23.836388,1615.000000
2012-01-10,1292.080000,5075.706027,23.800122,1637.000000
2012-01-11,1292.480000,5077.691418,23.935292,1634.500000
2012-01-12,1295.500000,5089.970142,23.917977,1661.000000
2012-01-13,1289.090000,5065.200723,24.015490,1635.500000
2012-01-17,1293.670000,5083.610049,24.055716,1656.000000
2012-01-18,1308.040000,5140.493158,23.961278,1647.000000
2012-01-19,1314.500000,5166.299792,23.790582,1655.000000
2012-01-20,1315.380000,5170.179856,23.716350,1653.000000
2012-01-23,1316.000000,5173.038572,23.642387,1675.500000
2012-01-24,1314.650000,5168.153887,23.663262,1665.500000
2012-01-25,1326.060000,5213.430499,23.797729,1650.000000
2012-01-26,1318.430000,5183.858304,23.894818,1727.000000
2012-01-27,1316.330000,5176.024322,23.954024,1726.000000
2012-01-30,1313.010000,5163.391787,24.070838,1729.000000
2012-01-31,1312.410000,5161.453512,24.149651,1744.000000
2012-02-01,1324.090000,5207.798223,24.074126,1740.000000
2012-02-02,1325.540000,5213.914458,24.095172,1751.000000
2012-02-03,1344.900000,5290.479304,23.884913,1734.000000
2012-02-06,1344.330000,5288.656854,23.963212,1719.000000
2012-02-07,1347.050000,5299.777095,23.830853,1724.000000
2012-02-08,1349.960000,5311.646594,23.813680,1746.000000
2012-02-09,1351.950000,5319.898045,23.758426,1748.000000
2012-02-10,1342.640000,5283.685482,23.912403,1711.500000
2012-02-13,1351.770000,5320.033972,23.856873,1720.000000
2012-02-14,1350.500000,5315.457876,23.992356,1722.000000
2012-02-15,1343.230000,5287.265510,23.974990,1733.000000
2012-02-16,1358.040000,5345.980636,23.861746,1713.000000
2012-02-17,1361.230000,5358.962386,23.825452,1723.000000
2012-02-21,1362.210000,5363.245715,23.751111,1748.000000
2012-02-22,1357.660000,5345.757166,23.829046,1752.000000
2012-02-23,1363.460000,5369.018707,23.869074,1777.000000
2012-02-24,1365.740000,5378.422878,23.890054,1777.500000
2012-02-27,1367.590000,5386.135123,24.006603,1772.000000
2012-02-28,1372.180000,5404.639810,23.970022,1781.000000
2012-02-29,1365.680000,5379.466934,23.895163,1770.000000
2012-03-01,1374.090000,5413.014514,23.801460,1714.000000
2012-03-02,1369.630000,5395.867917,23.879542,1707.000000
2012-03-05,1364.330000,5375.409294,23.862324,1705.000000
2012-03-06,1343.360000,5293.208220,23.940577,1669.000000
2012-03-07,1352.630000,5330.148094,23.904134,1677.500000
2012-03-08,1365.910000,5382.895418,23.810396,1690.000000
2012-03-09,1370.870000,5402.862740,23.793265,1687.500000
2012-03-12,1371.090000,5404.151891,23.795192,1697.500000
2012-03-13,1395.950000,5502.559782,23.606756,1690.000000
2012-03-14,1394.280000,5496.406848,23.325480,1644.250000
2012-03-15,1402.600000,5529.634610,23.327600,1648.000000
2012-03-16,1404.170000,5536.256198,23.292395,1658.000000
2012-03-19,1409.750000,5558.689113,23.145459,1661.500000
2012-03-20,1405.520000,5542.444350,23.166171,1656.750000
2012-03-21,1402.890000,5532.506357,23.298089,1649.250000
2012-03-22,1392.780000,5493.068278,23.337502,1635.500000
2012-03-23,1397.110000,5510.574759,23.414302,1664.000000
2012-03-26,1416.510000,5587.524041,23.397662,1680.250000
2012-03-27,1412.520000,5572.221718,23.512069,1692.000000
2012-03-28,1405.540000,5545.121775,23.495312,1676.000000
2012-03-29,1403.280000,5536.638849,23.553761,1657.500000
2012-03-30,1408.470000,5557.548525,23.461583,1662.500000
2012-04-02,1419.040000,5599.695884,23.482429,1677.500000
2012-04-03,1413.380000,5577.804404,23.334210,1676.250000
2012-04-04,1398.960000,5521.338693,23.429677,1621.000000
2012-04-05,1398.080000,5518.302885,23.544231,1631.000000
2012-04-10,1358.590000,5362.870651,23.890390,1644.000000
2012-04-11,1368.710000,5403.242910,23.815847,1658.000000
2012-04-12,1387.570000,5478.124320,23.760626,1668.500000
2012-04-13,1370.260000,5410.218370,23.876638,1666.500000
2012-04-16,1369.570000,5407.922559,23.916755,1653.000000
2012-04-17,1390.780000,5492.101306,23.861253,1635.500000
2012-04-18,1385.140000,5470.264319,23.920442,1644.000000
2012-04-19,1376.920000,5438.234765,23.960613,1650.000000
2012-04-20,1378.530000,5445.024310,23.943327,1641.500000
2012-04-23,1366.940000,5399.676516,24.002682,1629.000000
2012-04-24,1371.970000,5419.973677,23.927740,1649.500000
2012-04-25,1390.690000,5494.356421,23.910497,1637.750000
2012-04-26,1399.980000,5531.494667,23.969789,1653.500000
2012-04-27,1403.360000,5545.287599,24.010024,1663.500000
2012-04-30,1397.910000,5524.191496,24.031100,1651.250000
2012-05-01,1405.820000,5555.907413,23.975285,1664.000000
2012-05-02,1402.310000,5542.495824,24.015529,1648.000000
2012-05-03,1391.570000,5500.506091,24.017397,1637.750000
2012-05-04,1369.100000,5412.143766,24.115334,1643.750000
2012-05-08,1363.720000,5391.324557,24.176819,1602.500000
2012-05-09,1354.580000,5355.637087,24.197964,1582.500000
2012-05-10,1357.990000,5369.562899,24.161043,1598.500000
2012-05-11,1353.390000,5351.819024,24.259499,1583.000000
2012-05-14,1338.350000,5292.788434,24.377716,1558.500000
2012-05-15,1330.660000,5262.815104,24.418443,1556.500000
2012-05-16,1324.800000,5240.074484,24.420148,1548.500000
2012-05-17,1304.860000,5161.638439,24.539070,1554.000000
2012-05-18,1295.220000,5123.933004,24.521094,1589.500000
2012-05-21,1315.990000,5206.524225,24.444291,1592.500000
2012-05-22,1316.630000,5209.487551,24.367767,1582.500000
2012-05-23,1318.860000,5218.742458,24.486463,1549.000000
2012-05-24,1320.680000,5226.376487,24.409787,1568.500000
2012-05-25,1317.820000,5215.491404,24.450557,1569.500000
2012-05-29,1332.420000,5273.705329,24.471816,1579.500000
2012-05-30,1313.320000,5198.544539,24.688857,1540.000000
2012-05-31,1310.330000,5187.139751,24.769459,1558.000000
2012-06-01,1278.040000,5059.755352,25.008808,1606.000000
2012-06-06,1315.130000,5207.024157,24.634986,1635.000000
2012-06-07,1314.990000,5206.911997,24.636609,1606.000000
2012-06-08,1325.660000,5249.603694,24.657941,1576.500000
2012-06-11,1308.930000,5183.798780,24.758187,1584.000000
2012-06-12,1324.180000,5244.634033,24.621114,1603.500000
2012-06-13,1314.880000,5208.245182,24.740927,1619.500000
2012-06-14,1329.100000,5265.012911,24.683129,1613.500000
2012-06-15,1342.840000,5319.888749,24.763721,1627.250000
2012-06-18,1344.780000,5328.026118,24.785105,1615.500000
2012-06-19,1357.980000,5380.777014,24.687528,1625.500000
2012-06-20,1355.690000,5372.160157,24.669385,1601.000000
2012-06-21,1325.510000,5253.022764,24.710471,1582.000000
2012-06-22,1335.020000,5291.157136,24.593459,1565.500000
2012-06-25,1313.720000,5207.186981,24.713157,1570.000000
2012-06-26,1319.990000,5232.481515,24.655444,1576.000000
2012-06-27,1331.850000,5279.939232,24.676792,1573.500000
2012-06-28,1329.040000,5269.247703,24.777115,1558.500000
2012-06-29,1362.160000,5401.006066,24.639937,1598.500000
2012-07-02,1365.510000,5414.741965,24.759841,1592.000000
2012-07-03,1374.020000,5448.941397,24.682192,1617.500000
2012-07-05,1367.580000,5423.859402,24.743045,1604.000000
2012-07-06,1354.680000,5373.152615,24.843608,1587.000000
2012-07-09,1352.460000,5364.797999,24.924655,1585.000000
2012-07-10,1341.470000,5321.654017,24.926168,1595.250000
2012-07-11,1341.450000,5322.021066,24.907741,1577.000000
2012-07-12,1334.760000,5295.925819,24.988968,1556.250000
2012-07-13,1356.780000,5383.738781,24.950473,1595.500000
2012-07-16,1353.640000,5371.730776,24.991898,1589.750000
2012-07-17,1363.670000,5411.984017,24.933406,1585.250000
2012-07-18,1372.780000,5448.592754,24.954866,1575.250000
2012-07-19,1376.510000,5463.854241,24.916443,1584.000000
2012-07-20,1362.660000,5409.337018,25.017632,1576.250000
2012-07-23,1350.520000,5361.598734,25.059139,1572.250000
2012-07-24,1338.310000,5313.574464,25.120743,1583.250000
2012-07-25,1337.890000,5312.352624,25.142275,1601.000000
2012-07-26,1360.020000,5400.669706,25.103474,1618.000000
2012-07-27,1385.970000,5504.170752,24.843843,1618.250000
2012-07-30,1385.300000,5501.971648,24.944776,1617.750000
2012-07-31,1379.320000,5478.682503,24.986202,1622.000000
2012-08-01,1375.320000,5463.246255,24.887754,1599.000000
2012-08-02,1365.000000,5422.702196,24.988846,1597.000000
2012-08-03,1390.990000,5526.399238,24.810423,1602.000000
2012-08-06,1394.230000,5539.727504,24.831847,1610.000000
2012-08-07,1401.350000,5568.474425,24.694355,1611.000000
2012-08-08,1402.220000,5572.390726,24.656471,1613.250000
2012-08-09,1402.800000,5575.155181,24.638390,1615.000000
2012-08-10,1405.870000,5587.816073,24.718885,1618.500000
2012-08-13,1404.110000,5581.281541,24.720503,1622.500000
2012-08-14,1403.930000,5581.026329,24.563911,1597.750000
2012-08-15,1405.530000,5587.847050,24.428039,1601.750000
2012-08-16,1415.510000,5627.984517,24.371157,1604.500000
2012-08-17,1418.160000,5638.984894,24.411921,1614.750000
2012-08-20,1418.130000,5639.330646,24.394144,1615.000000
2012-08-21,1413.170000,5620.071796,24.434937,1639.500000
2012-08-22,1413.490000,5621.807893,24.612614,1642.000000
2012-08-23,1402.080000,5576.891055,24.673354,1665.250000
2012-08-24,1411.130000,5613.348110,24.674999,1667.000000
2012-08-28,1409.300000,5606.531460,24.757272,1668.000000
2012-08-29,1410.490000,5611.727927,24.719272,1660.000000
2012-08-30,1399.480000,5568.386705,24.780226,1660.500000
2012-08-31,1406.580000,5597.096091,24.900774,1648.500000
2012-09-04,1404.940000,5591.025482,24.862485,1697.000000
2012-09-05,1403.440000,5585.510985,24.844163,1690.000000
2012-09-06,1432.120000,5700.108077,24.686738,1701.000000
2012-09-07,1437.920000,5723.656870,24.708133,1728.000000
2012-09-10,1429.080000,5688.934763,24.690004,1732.000000
2012-09-11,1433.560000,5707.231702,24.652146,1736.750000
2012-09-12,1436.560000,5719.639459,24.515757,1737.000000
2012-09-13,1459.990000,5813.390896,24.556704,1733.250000
2012-09-14,1465.770000,5836.878624,24.303020,1775.500000
2012-09-17,1461.190000,5819.115317,24.363160,1770.000000
2012-09-18,1459.320000,5812.141515,24.423420,1769.500000
2012-09-19,1461.050000,5819.504526,24.483800,1766.750000
2012-09-20,1460.260000,5816.831289,24.465953,1758.500000
2012-09-21,1460.150000,5816.866305,24.526418,1784.500000
2012-09-24,1456.890000,5804.352490,24.587004,1762.500000
2012-09-25,1441.590000,5743.868389,24.667381,1771.500000
2012-09-26,1433.320000,5711.384674,24.787448,1744.750000
2012-09-27,1447.150000,5766.958023,24.749401,1763.000000
2012-09-28,1440.670000,5741.604066,24.770831,1776.000000
2012-10-01,1444.490000,5757.305843,24.792270,1787.000000
2012-10-02,1445.750000,5762.806794,24.793883,1775.500000
2012-10-03,1450.990000,5784.173030,24.795497,1775.250000
2012-10-04,1461.400000,5826.152272,24.678092,1791.750000
2012-10-05,1460.930000,5824.763221,24.581044,1784.000000
2012-10-09,1441.480000,5747.700180,24.602416,1774.000000
2012-10-10,1432.560000,5712.611093,24.643479,1761.250000
2012-10-11,1432.840000,5714.202896,24.684590,1769.000000
2012-10-12,1428.590000,5697.729168,24.706003,1766.750000
2012-10-15,1440.130000,5744.228836,24.687895,1736.000000
2012-10-16,1454.920000,5803.699407,24.590809,1746.500000
2012-10-17,1460.910000,5828.076440,24.435136,1749.000000
2012-10-18,1457.340000,5814.319327,24.378266,1743.000000
2012-10-19,1433.190000,5718.452280,24.516584,1737.000000
2012-10-22,1433.820000,5721.441725,24.439872,1726.750000
2012-10-23,1413.110000,5639.277588,24.519854,1711.000000
2012-10-24,1408.750000,5622.347347,24.501980,1706.500000
2012-10-25,1412.970000,5639.657184,24.386121,1715.500000
2012-10-26,1411.940000,5636.015274,24.543992,1716.000000
2012-10-31,1412.160000,5637.362320,24.665365,1719.000000
2012-11-01,1427.590000,5699.451525,24.607852,1716.250000
2012-11-02,1414.200000,5646.491694,24.609561,1685.000000
2012-11-05,1417.260000,5659.202618,24.670333,1683.500000
2012-11-06,1428.390000,5704.139701,24.553599,1691.000000
2012-11-07,1394.530000,5569.421273,24.751762,1715.250000
2012-11-08,1377.510000,5501.933935,24.872221,1717.000000
2012-11-09,1379.850000,5511.760766,24.893718,1738.250000
2012-11-13,1374.530000,5490.991678,24.935138,1726.250000
2012-11-14,1355.490000,5415.410065,24.936711,1725.750000
2012-11-15,1353.330000,5407.253545,24.958234,1710.000000
2012-11-16,1359.880000,5433.896514,24.959799,1713.500000
2012-11-19,1386.890000,5542.299478,24.901460,1730.500000
2012-11-20,1387.810000,5546.460115,24.803445,1732.250000
2012-11-21,1391.030000,5559.813515,24.745551,1724.000000
2012-11-23,1409.150000,5632.723074,24.727414,1734.500000
2012-11-26,1406.290000,5621.782967,24.808210,1750.500000
2012-11-27,1398.940000,5592.891687,24.849537,1746.250000
2012-11-28,1409.930000,5637.317700,24.871034,1708.000000
2012-11-29,1415.950000,5661.879869,24.892540,1725.000000
2012-11-30,1416.180000,5663.294130,24.894140,1726.000000
2012-12-03,1409.460000,5636.914672,24.875825,1720.000000
2012-12-04,1407.050000,5627.767731,24.897335,1697.750000
2012-12-05,1409.280000,5637.177725,24.938771,1694.000000
2012-12-06,1413.940000,5656.309415,24.960305,1694.250000
2012-12-07,1418.070000,5673.324188,24.862039,1701.500000
2012-12-10,1418.550000,5675.739192,24.883547,1712.500000
2012-12-11,1427.840000,5713.404134,24.825436,1710.000000
2012-12-12,1428.480000,5716.463196,24.707909,1716.250000
2012-12-13,1419.450000,5680.825531,24.670063,1692.750000
2012-12-14,1413.580000,5657.828325,24.711238,1696.250000
2012-12-17,1430.360000,5725.483270,24.594311,1695.750000
2012-12-18,1446.790000,5791.748913,24.477995,1694.000000
2012-12-19,1435.810000,5748.299063,24.518947,1665.000000
2012-12-20,1443.690000,5780.348016,24.540333,1650.500000
2012-12-21,1430.150000,5726.639590,24.620625,1651.500000
2012-12-27,1418.100000,5678.888001,24.684867,1655.500000
2012-12-28,1402.430000,5616.631445,24.706320,1657.500000
2013-01-02,1462.420000,5857.361889,24.453430,1693.750000
2013-01-03,1459.370000,5845.641019,24.337858,1679.500000
2013-01-04,1466.470000,5874.574885,24.320243,1648.000000
2013-01-07,1461.890000,5856.724336,24.341561,1645.250000
2013-01-08,1457.150000,5838.229719,24.401836,1656.000000
2013-01-09,1461.020000,5854.228829,24.423187,1657.750000
2013-01-10,1472.120000,5899.200821,24.366394,1675.000000
2013-01-11,1472.050000,5899.419000,24.407227,1657.500000
2013-01-14,1470.680000,5894.427265,24.409057,1666.500000
2013-01-15,1472.340000,5901.578765,24.469470,1680.500000
2013-01-16,1472.630000,5903.240061,24.510427,1676.250000
2013-01-17,1480.940000,5937.050870,24.414175,1675.000000
2013-01-18,1485.980000,5957.757990,24.455069,1688.500000
2013-01-22,1492.560000,5984.642904,24.476447,1690.500000
2013-01-23,1494.810000,5994.170527,24.478254,1690.250000
2013-01-24,1494.820000,5994.717344,24.440895,1671.000000
2013-01-25,1502.960000,6027.868170,24.247192,1660.000000
2013-01-28,1500.180000,6017.228089,24.210301,1656.500000
2013-01-29,1507.840000,6048.461046,24.154118,1663.500000
2013-01-30,1501.960000,6025.385664,24.156064,1677.500000
2013-01-31,1498.110000,6010.450045,24.177335,1664.750000
2013-02-01,1513.170000,6071.372987,24.140589,1669.000000
2013-02-04,1495.710000,6001.824275,24.219793,1666.000000
2013-02-05,1511.290000,6064.843197,24.144212,1673.500000
2013-02-06,1512.120000,6068.680442,24.223428,1674.250000
2013-02-07,1509.390000,6058.230727,24.244729,1668.000000
2013-02-08,1517.930000,6093.013564,24.246644,1668.250000
2013-02-11,1517.010000,6089.829445,24.248558,1652.000000
2013-02-12,1519.430000,6100.052726,24.192277,1647.500000
